OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
5268,579,17,2014-02-16,2014-03-02,2014-02-26,2,66.3,Devpoint,40 Fuller Crossing,Ciwaru,,,Indonesia
5269,697,48,2014-03-10,2014-03-24,2014-03-20,2,70.7,Jayo,7 Melrose Way,Huangnaihai,,,China
5270,660,93,2014-05-22,2014-06-05,2014-06-01,2,85.79,Edgepulse,19 Thompson Point,Ramaram,,,Indonesia
5271,303,79,2014-07-09,2014-07-23,2014-07-19,2,33.66,BlogXS,33 Judy Center,Ikalamavony,,,Madagascar
5272,860,31,2014-08-08,2014-08-22,2014-08-18,2,61.87,Gabvine,305 Stoughton Circle,Metz,Lorraine,57016 CEDEX 01,France
5273,15,41,2014-02-06,2014-02-20,2014-02-16,1,71.45,Twitternation,09894 Fisk Parkway,Tromsø,Troms,9259,Norway
5274,279,19,2014-03-16,2014-03-30,2014-03-26,3,88.11,Skimia,1 South Road,Lleida,Cataluna,25005,Spain
5275,881,63,2014-07-11,2014-07-25,2014-07-21,2,94.86,Oyonder,4 Hanover Drive,Gelan,,,China
5276,450,55,2013-12-20,2014-01-03,2013-12-30,2,82.27,Linklinks,8 Dexter Pass,Tipo-Tipo,,,Philippines
5277,617,28,2013-12-27,2014-01-10,2014-01-06,3,26.89,Trudeo,63 Hintze Alley,Ábrego,,,Colombia
5278,485,87,2014-02-18,2014-03-04,2014-02-28,3,79.01,Photospace,3 Melody Road,Pueblo Nuevo,,,Honduras
5279,909,78,2014-02-14,2014-02-28,2014-02-24,1,60.81,Skinte,6154 Loomis Circle,Maipú,,,Argentina
5280,545,27,2014-02-25,2014-03-11,2014-03-07,2,2.54,Jazzy,38492 Merry Court,Yangdenghu,,,China
5281,211,41,2014-10-10,2014-10-24,2014-10-20,3,99.95,Shufflester,5 Walton Terrace,Jiuhe,,,China
5282,177,85,2014-06-15,2014-06-29,2014-06-25,1,17.8,Topicstorm,99 Havey Court,Chipyela,,,Malawi
5283,256,84,2014-06-21,2014-07-05,2014-07-01,3,59.61,Photospace,34290 Riverside Park,Kinalaglagan,,,Philippines
5284,145,88,2014-06-04,2014-06-18,2014-06-14,1,1.03,Jabberbean,75 Forest Dale Court,Quỳ Châu,,,Vietnam
5285,820,38,2013-12-17,2013-12-31,2013-12-27,3,80.98,Dabfeed,1 Shelley Center,Sabang,,,Philippines
5286,890,95,2014-06-29,2014-07-13,2014-07-09,2,5.29,Avavee,239 Oakridge Point,Maji,,,China
5287,715,59,2014-07-18,2014-08-01,2014-07-28,3,5.45,Gabvine,20 Linden Avenue,San Rafael,,,Argentina
5288,567,68,2014-10-13,2014-10-27,2014-10-23,2,67.05,Thoughtbeat,0 Burning Wood Road,Hema,,,China
5289,771,29,2013-11-25,2013-12-09,2013-12-05,3,44.89,Vidoo,7 Judy Alley,Soukkouma,,,Laos
5290,153,78,2014-02-05,2014-02-19,2014-02-15,2,57.91,Gigaclub,917 Sunfield Road,Pančevo,,,Serbia
5291,397,22,2014-10-08,2014-10-22,2014-10-18,1,84.93,Tanoodle,929 Lighthouse Bay Crossing,Weiyanggong,,,China
5292,505,7,2014-08-09,2014-08-23,2014-08-19,2,21.97,Shufflester,8 Oxford Point,Blois,Centre,41965 CEDEX 9,France
5293,7,44,2014-10-30,2014-11-13,2014-11-09,3,69.79,Buzzshare,08 Northland Place,Tukhlya,,,Ukraine
5294,409,73,2014-03-13,2014-03-27,2014-03-23,3,67.03,Innojam,82694 Northport Way,Shaghat,,,Armenia
5295,22,72,2014-01-01,2014-01-15,2014-01-11,1,71.51,Tanoodle,25 Hansons Point,La Roche-sur-Yon,Pays de la Loire,85021 CEDEX,France
5296,112,84,2014-01-01,2014-01-15,2014-01-11,2,90.97,Kamba,48 Thompson Terrace,Asempapan,,,Indonesia
5297,234,1,2014-06-06,2014-06-20,2014-06-16,2,95.59,Bubblemix,00 Grim Court,Bohorodchany,,,Ukraine
5298,15,57,2013-12-28,2014-01-11,2014-01-07,2,30.07,Thoughtstorm,14 Lindbergh Lane,Dianshui,,,China
5299,401,74,2014-03-16,2014-03-30,2014-03-26,2,37.14,Oyonder,1448 Dryden Center,Irkliyevskaya,,,Russia
5300,565,8,2014-01-13,2014-01-27,2014-01-23,1,31.89,Topicware,543 Buena Vista Pass,Stord,Hordaland,5406,Norway
5301,399,48,2014-10-23,2014-11-06,2014-11-02,2,42.06,Gigazoom,3 Carey Crossing,Nahura,,,Indonesia
5302,166,82,2014-03-08,2014-03-22,2014-03-18,3,59.86,Mydo,92134 Becker Hill,Sherwood Park,,,Canada
5303,376,87,2013-12-05,2013-12-19,2013-12-15,2,32.7,Quire,55 Kedzie Park,Jikamshi,,,Nigeria
5304,808,66,2014-06-30,2014-07-14,2014-07-10,2,42.33,Wikizz,2 Daystar Pass,Limmared,Västra Götaland,514 42,Sweden
5305,815,49,2014-03-24,2014-04-07,2014-04-03,1,56.71,Avavee,19 Kennedy Trail,Mourelos,Coimbra,3025-600,Portugal
5306,428,6,2014-01-30,2014-02-13,2014-02-09,3,48.25,Vitz,0682 West Terrace,Bastos,,,Brazil
5307,314,49,2014-03-04,2014-03-18,2014-03-14,3,12.35,Meembee,3906 Vernon Plaza,Mikhnëvo,,,Russia
5308,631,56,2014-04-28,2014-05-12,2014-05-08,2,41.72,Dabtype,5882 Pennsylvania Road,Kallar Kahār,,,Pakistan
5309,842,87,2014-06-17,2014-07-01,2014-06-27,3,33.64,Oloo,1404 Sutteridge Pass,Nanjin,,,China
5310,56,26,2014-01-06,2014-01-20,2014-01-16,3,71.52,Topiclounge,2464 Shoshone Parkway,Khryashchevka,,,Russia
5311,251,24,2014-03-30,2014-04-13,2014-04-09,3,74.71,Aimbo,1 Bartillon Parkway,Yamaranguila,,,Honduras
5312,740,60,2014-08-05,2014-08-19,2014-08-15,3,50.22,Flashset,5639 Moland Trail,Kými,,,Greece
5313,659,30,2014-05-03,2014-05-17,2014-05-13,1,98.78,Flashpoint,2258 Ludington Pass,Zvezdara,,,Serbia
5314,447,12,2014-05-21,2014-06-04,2014-05-31,2,42.04,Wikivu,77091 International Court,Grygov,,,Czech Republic
5315,579,51,2014-08-23,2014-09-06,2014-09-02,2,80.02,Yoveo,013 Petterle Alley,Chino,,,Japan
5316,407,44,2014-01-01,2014-01-15,2014-01-11,3,21.24,Zoonoodle,99799 Nova Plaza,Tianhekou,,,China
5317,758,37,2014-03-20,2014-04-03,2014-03-30,2,90.59,Flashdog,718 Bashford Way,Thị Trấn Yên Cát,,,Vietnam
5318,97,90,2014-06-10,2014-06-24,2014-06-20,1,84.86,Realblab,62209 Tennyson Circle,Flen,Södermanland,642 24,Sweden
5319,87,32,2014-06-26,2014-07-10,2014-07-06,3,53.25,Feedmix,159 Arizona Alley,Jianqiao,,,China
5320,19,89,2014-09-22,2014-10-06,2014-10-02,1,47.14,Plambee,6 Del Sol Point,Massy,Île-de-France,91881 CEDEX,France
5321,893,86,2014-11-13,2014-11-27,2014-11-23,1,74.76,Edgeify,61 American Ash Road,Shiye,,,China
5322,395,53,2014-10-22,2014-11-05,2014-11-01,3,40.96,Skyba,9235 Maple Drive,Ficksburg,,,South Africa
5323,195,70,2014-03-07,2014-03-21,2014-03-17,3,76.86,Dabtype,9643 Merrick Hill,Cabeças Verdes,Coimbra,3070-505,Portugal
5324,790,79,2014-07-19,2014-08-02,2014-07-29,3,29.27,Twitterlist,110 Michigan Circle,Guadalupe,,,Philippines
5325,422,89,2014-01-26,2014-02-09,2014-02-05,3,58.52,Photospace,6 Texas Circle,Burgos,,,Philippines
5326,540,100,2014-03-06,2014-03-20,2014-03-16,2,32.74,Thoughtstorm,29 5th Lane,Jalālābād,,,Afghanistan
5327,862,92,2013-11-25,2013-12-09,2013-12-05,2,49.02,Dynabox,0433 Pierstorff Pass,Larangan,,,Indonesia
5328,656,3,2014-07-10,2014-07-24,2014-07-20,3,15.75,Podcat,220 Bartillon Court,Örnsköldsvik,Västernorrland,891 86,Sweden
5329,762,53,2014-05-18,2014-06-01,2014-05-28,1,57.17,Photobug,3 North Court,Sabana Grande de Palenque,,,Dominican Republic
5330,289,37,2014-02-14,2014-02-28,2014-02-24,2,33.06,Centizu,39 Crownhardt Park,Tervel,,,Bulgaria
5331,507,31,2014-04-17,2014-05-01,2014-04-27,1,45.35,Mudo,0 Oak Valley Way,Nanjie,,,China
5332,402,38,2014-11-14,2014-11-28,2014-11-24,1,1.24,Youfeed,6 Raven Road,Lijiazui,,,China
5333,494,19,2014-09-06,2014-09-20,2014-09-16,2,83.16,Tavu,40749 Kensington Parkway,Broniszewice,,,Poland
5334,530,92,2014-09-04,2014-09-18,2014-09-14,1,34.04,Realcube,64451 Fallview Terrace,Laidian,,,China
5335,812,41,2014-06-23,2014-07-07,2014-07-03,3,96.87,Twimm,0357 Southridge Center,Ystad,Skåne,271 60,Sweden
5336,711,33,2013-11-24,2013-12-08,2013-12-04,1,94.85,Trunyx,54869 Luster Way,Hallstahammar,Västmanland,734 24,Sweden
5337,807,16,2014-05-05,2014-05-19,2014-05-15,2,35.11,Wikibox,76 Brentwood Park,Nakatsu,,,Japan
5338,669,1,2014-10-18,2014-11-01,2014-10-28,2,92.53,Cogidoo,35530 Schurz Drive,Futtsu,,,Japan
5339,582,24,2014-01-29,2014-02-12,2014-02-08,2,94.18,Quire,18 Garrison Street,Meishan,,,China
5340,511,17,2014-04-19,2014-05-03,2014-04-29,1,45.41,Ailane,1559 Little Fleur Terrace,Araulí,,,Honduras
5341,878,47,2013-12-31,2014-01-14,2014-01-10,1,92.92,Skimia,24 Oneill Junction,Belyy Yar,,,Russia
5342,316,6,2014-03-03,2014-03-17,2014-03-13,3,54.28,Dynabox,49009 Killdeer Court,Libon,,,Philippines
5343,394,98,2013-12-14,2013-12-28,2013-12-24,2,83.11,Oloo,7 Onsgard Street,Decatur,Georgia,30089,United States
5344,37,14,2014-03-31,2014-04-14,2014-04-10,1,61.11,Mydo,9 Oneill Alley,Haiyang,,,China
5345,229,50,2014-03-31,2014-04-14,2014-04-10,1,8.91,Browsecat,257 Fordem Court,Piedrancha,,,Colombia
5346,201,67,2014-09-17,2014-10-01,2014-09-27,1,52.39,Myworks,0 Ryan Avenue,Qujiang,,,China
5347,766,44,2014-05-29,2014-06-12,2014-06-08,1,86.47,Topicblab,78 Schlimgen Road,Shiyun,,,China
5348,647,32,2014-04-27,2014-05-11,2014-05-07,3,28.38,Babbleopia,82154 Waywood Pass,Meïganga,,,Cameroon
5349,117,92,2014-06-26,2014-07-10,2014-07-06,3,80.31,Rooxo,9869 Vidon Road,Panyarang,,,Indonesia
5350,526,18,2014-02-15,2014-03-01,2014-02-25,1,94.51,Bubbletube,3 Schiller Alley,Trondheim,Sor-Trondelag,7419,Norway
5351,615,52,2014-06-27,2014-07-11,2014-07-07,2,5.17,Gabspot,32874 Corscot Junction,Chengdong,,,China
5352,429,83,2014-07-26,2014-08-09,2014-08-05,3,54.29,Gabtune,59112 Pond Plaza,Notsé,,,Togo
5353,745,14,2014-04-29,2014-05-13,2014-05-09,2,56.28,Vinder,5959 La Follette Lane,Wuli,,,China
5354,725,67,2014-06-14,2014-06-28,2014-06-24,1,68.81,Rhynyx,17 Canary Street,Gongjiahe,,,China
5355,440,83,2014-02-09,2014-02-23,2014-02-19,1,71.04,Brightdog,13522 Troy Junction,Smoky Lake,,,Canada
5356,33,81,2014-01-23,2014-02-06,2014-02-02,2,61.08,Fliptune,36 Bluejay Park,Bekondo,,,Cameroon
5357,713,48,2014-02-21,2014-03-07,2014-03-03,1,79.56,Yabox,2232 Valley Edge Lane,Shuicha,,,China
5358,241,60,2014-01-31,2014-02-14,2014-02-10,3,45.03,Myworks,54410 Bultman Hill,Campoalegre,,,Colombia
5359,308,15,2014-02-19,2014-03-05,2014-03-01,2,18.75,Fanoodle,27338 Badeau Center,Gaoping,,,China
5360,368,97,2014-04-04,2014-04-18,2014-04-14,1,97.44,Realcube,21336 Trailsway Street,Elele,,,Nigeria
5361,761,95,2014-03-09,2014-03-23,2014-03-19,3,14.91,Agivu,67 Cherokee Alley,Lincha,,,Peru
5362,763,83,2014-07-15,2014-07-29,2014-07-25,1,41.43,Tagtune,9 Union Junction,Talawi,,,Indonesia
5363,150,51,2014-10-20,2014-11-03,2014-10-30,3,90.08,Cogidoo,2 Maple Parkway,Lolak,,,Indonesia
5364,583,83,2014-03-10,2014-03-24,2014-03-20,3,65.64,Ozu,30 Algoma Parkway,Ouégoa,,,New Caledonia
5365,187,84,2014-03-28,2014-04-11,2014-04-07,2,16.81,Miboo,82 Rutledge Alley,Vilémov,,,Czech Republic
5366,82,74,2014-03-29,2014-04-12,2014-04-08,2,59.12,Zooveo,03 Basil Court,Manabo,,,Philippines
5367,172,80,2014-04-23,2014-05-07,2014-05-03,2,66.14,Eayo,42 Brickson Park Street,Kuhmalahti,,,Finland
5368,69,15,2014-06-21,2014-07-05,2014-07-01,1,21.1,Browsebug,0502 Thackeray Alley,Sena Madureira,,,Brazil
5369,167,16,2014-10-11,2014-10-25,2014-10-21,3,96.57,Jetwire,0 Loomis Circle,Šardice,,,Czech Republic
5370,764,60,2013-12-12,2013-12-26,2013-12-22,1,79.02,Tekfly,1350 Cody Parkway,Talghar,,,Kazakhstan
5371,615,57,2013-11-29,2013-12-13,2013-12-09,2,28.88,Reallinks,33481 Cottonwood Junction,Jiukeng,,,China
5372,241,23,2014-05-01,2014-05-15,2014-05-11,3,32.74,Jaxspan,24651 Chive Hill,San Diego,California,92127,United States
5373,765,41,2014-10-06,2014-10-20,2014-10-16,2,32.37,Vinte,4 Saint Paul Center,Xinfengjie,,,China
5374,712,59,2014-04-14,2014-04-28,2014-04-24,1,27.86,Roodel,3695 Mallory Alley,Huaminglou,,,China
5375,361,36,2014-08-04,2014-08-18,2014-08-14,2,88.99,Kanoodle,1733 Spaight Hill,Prokhladnyy,,,Russia
5376,405,53,2014-05-22,2014-06-05,2014-06-01,1,90.98,Thoughtbeat,90 Lakeland Way,Maguan,,,Indonesia
5377,639,68,2014-06-26,2014-07-10,2014-07-06,2,79.11,Youspan,5 Mosinee Way,Kalchevaya,,,Ukraine
5378,418,22,2014-05-18,2014-06-01,2014-05-28,1,91.75,Kazu,05 Esker Point,Shiyaogou,,,China
5379,242,22,2014-03-21,2014-04-04,2014-03-31,1,29.16,Yombu,5 Londonderry Road,Paucar,,,Peru
5380,660,59,2014-03-25,2014-04-08,2014-04-04,2,37.08,Demimbu,55 Mandrake Center,Hengqu,,,China
5381,206,61,2014-10-31,2014-11-14,2014-11-10,3,91.72,Wikivu,5 Merrick Trail,Chatuchak,,,Thailand
5382,369,99,2014-01-13,2014-01-27,2014-01-23,2,53.42,Brightdog,5071 Dryden Park,Străşeni,,,Moldova
5383,789,7,2014-09-09,2014-09-23,2014-09-19,1,43.59,Meejo,3 Darwin Park,‘Aqrah,,,Iraq
5384,492,59,2014-03-19,2014-04-02,2014-03-29,3,35.5,Feedspan,7 Thierer Way,Zerok-Alakadari,,,Afghanistan
5385,846,63,2014-03-16,2014-03-30,2014-03-26,1,72.62,Zava,2556 Ramsey Center,Ampelgading,,,Indonesia
5386,117,94,2014-03-13,2014-03-27,2014-03-23,2,5.92,Jabbertype,459 Hoard Hill,Qacha’s Nek,,,Lesotho
5387,296,4,2014-01-20,2014-02-03,2014-01-30,2,27.3,Browsetype,97 Lindbergh Point,Changqing,,,China
5388,438,37,2014-11-08,2014-11-22,2014-11-18,2,57.45,Jabbertype,82237 Ramsey Point,Tunggulsari,,,Indonesia
5389,243,56,2014-11-23,2014-12-07,2014-12-03,1,31.48,Digitube,5894 Vahlen Hill,Orissaare,,,Estonia
5390,3,77,2014-03-30,2014-04-13,2014-04-09,3,3.29,Roomm,12 New Castle Way,‘Eilabun,,,Israel
5391,873,22,2014-03-11,2014-03-25,2014-03-21,3,81.34,Bubblemix,946 Garrison Crossing,Setro,,,Indonesia
5392,503,78,2013-11-30,2013-12-14,2013-12-10,2,80.98,BlogXS,6 Heath Junction,Cañaveral,,,Honduras
5393,622,36,2013-12-21,2014-01-04,2013-12-31,3,83.92,JumpXS,82 Golf Course Avenue,Tireman Timur,,,Indonesia
5394,852,93,2014-05-25,2014-06-08,2014-06-04,1,18.76,Rhyloo,728 Ruskin Alley,Jinhu,,,China
5395,77,22,2013-12-02,2013-12-16,2013-12-12,1,20.74,Mydeo,2 Brown Crossing,Combapata,,,Peru
5396,407,63,2014-01-24,2014-02-07,2014-02-03,2,53.05,Skyvu,4526 Lotheville Pass,Roissy Charles-de-Gaulle,Île-de-France,95719 CEDEX 1,France
5397,539,36,2014-05-29,2014-06-12,2014-06-08,2,48.79,Topdrive,25449 Goodland Trail,Talibura,,,Indonesia
5398,27,70,2014-01-13,2014-01-27,2014-01-23,2,70.03,Tazz,451 Jay Point,Satovcha,,,Bulgaria
5399,571,75,2014-11-11,2014-11-25,2014-11-21,1,64.76,Talane,67 Steensland Crossing,Žitenice,,,Czech Republic
5400,709,14,2014-05-08,2014-05-22,2014-05-18,2,77.16,Kanoodle,1921 Rigney Place,Lycksele,Västerbotten,921 33,Sweden
5401,603,69,2014-01-29,2014-02-12,2014-02-08,1,98.72,Zoonder,9 Superior Plaza,Loughrea,,,Ireland
5402,895,37,2014-07-12,2014-07-26,2014-07-22,2,64.2,Skyvu,72 Granby Hill,Antipino,,,Russia
5403,682,93,2014-03-12,2014-03-26,2014-03-22,2,1.81,DabZ,32083 Eliot Way,Tečovice,,,Czech Republic
5404,818,64,2014-08-06,2014-08-20,2014-08-16,1,48.98,Thoughtstorm,87 Pennsylvania Trail,Simpang Ulim,,,Indonesia
5405,495,80,2014-10-29,2014-11-12,2014-11-08,3,36.77,Latz,0 Chive Hill,Namibe,,,Angola
5406,743,42,2014-05-29,2014-06-12,2014-06-08,1,19.39,Quinu,252 Northridge Plaza,Junik,,,Kosovo
5407,132,41,2013-12-11,2013-12-25,2013-12-21,3,83.02,Skidoo,7 Almo Court,Vojkovice,,,Czech Republic
5408,271,38,2014-11-14,2014-11-28,2014-11-24,2,97.09,Zoonoodle,5 Dorton Parkway,Castanheira,Braga,4820-781,Portugal
5409,690,37,2014-10-12,2014-10-26,2014-10-22,1,32.99,Lazz,7 6th Center,Sumurgeneng,,,Indonesia
5410,611,82,2014-04-27,2014-05-11,2014-05-07,1,66.76,Wikibox,2214 Badeau Plaza,Porsgrunn,Telemark,3930,Norway
5411,882,62,2014-01-21,2014-02-04,2014-01-31,2,68.04,Flashpoint,73 Stoughton Plaza,Belén,,,Paraguay
5412,75,49,2014-03-02,2014-03-16,2014-03-12,1,16.26,Wikizz,3686 Novick Circle,Sviadnov,,,Czech Republic
5413,553,62,2014-01-26,2014-02-09,2014-02-05,1,54.79,Eare,98389 Ryan Point,Hato Mayor del Rey,,,Dominican Republic
5414,171,19,2014-06-28,2014-07-12,2014-07-08,3,81.32,Avamm,633 Toban Place,San Pedro,,,Bolivia
5415,819,39,2013-12-04,2013-12-18,2013-12-14,2,22.21,Blogpad,474 Ridge Oak Lane,Thatta,,,Pakistan
5416,794,7,2014-09-24,2014-10-08,2014-10-04,2,8.97,Jabbersphere,7761 Riverside Trail,Santa Teresa,,,Nicaragua
5417,886,35,2014-01-12,2014-01-26,2014-01-22,3,64.18,Wordpedia,04592 Myrtle Place,Dubá,,,Czech Republic
5418,411,8,2014-10-26,2014-11-09,2014-11-05,3,82.77,Aimbu,5199 Leroy Crossing,Bangelan,,,Indonesia
5419,312,49,2014-04-28,2014-05-12,2014-05-08,2,33.83,Zoomdog,0 Pennsylvania Circle,Chongjin,,,North Korea
5420,600,76,2014-03-17,2014-03-31,2014-03-27,2,27.09,Trunyx,189 Rieder Trail,Baiyin,,,China
5421,249,44,2014-04-25,2014-05-09,2014-05-05,2,83.03,Gabvine,86 Blackbird Street,Nato,,,Philippines
5422,710,100,2014-03-13,2014-03-27,2014-03-23,1,99.3,Blogpad,916 Dixon Street,Zizhao,,,China
5423,541,76,2014-03-03,2014-03-17,2014-03-13,2,98.09,Tagfeed,3 Drewry Street,Broumov,,,Czech Republic
5424,470,18,2014-06-18,2014-07-02,2014-06-28,3,47.52,Thoughtbeat,25252 Troy Point,Yunmenling,,,China
5425,3,29,2013-11-27,2013-12-11,2013-12-07,1,17.97,Trudeo,2 Swallow Point,Solec Nad Wisłą,,,Poland
5426,246,41,2014-08-09,2014-08-23,2014-08-19,1,16.19,Twinte,5 Warrior Parkway,Magok,,,Indonesia
5427,54,6,2013-12-08,2013-12-22,2013-12-18,2,32.17,Thoughtstorm,181 Corscot Trail,Bueng Khong Long,,,Thailand
5428,97,75,2014-09-24,2014-10-08,2014-10-04,2,38.75,Npath,45391 Montana Alley,Pryluky,,,Ukraine
5429,670,8,2014-10-26,2014-11-09,2014-11-05,2,48.23,Wikibox,091 Kingsford Circle,Dallas,Texas,75323,United States
5430,838,14,2014-07-18,2014-08-01,2014-07-28,2,85.07,Gigabox,12 Brown Lane,Nossa Senhora da Glória,,,Brazil
5431,896,35,2014-05-20,2014-06-03,2014-05-30,1,82.96,Tanoodle,18 Cambridge Lane,Xiaheqing,,,China
5432,813,26,2014-09-14,2014-09-28,2014-09-24,3,47.27,Edgeify,4 Waxwing Street,Żabnica,,,Poland
5433,459,23,2014-08-17,2014-08-31,2014-08-27,1,11.29,Voonyx,25 Almo Terrace,Липково,,,Macedonia
5434,105,1,2014-03-13,2014-03-27,2014-03-23,1,50.9,Thoughtbridge,18611 Tony Avenue,Kraaifontein,,,South Africa
5435,491,48,2014-10-05,2014-10-19,2014-10-15,3,13.04,Skyba,460 Shoshone Road,Panbang,,,Bhutan
5436,618,97,2014-07-30,2014-08-13,2014-08-09,1,90.29,Jaxbean,567 Mandrake Lane,Peoria,Arizona,85383,United States
5437,468,9,2014-07-15,2014-07-29,2014-07-25,2,20.49,Edgetag,54398 Nelson Point,Anniston,Alabama,36205,United States
5438,666,76,2014-07-06,2014-07-20,2014-07-16,2,42.05,Yakitri,7 Arizona Court,Duncan Town,,,Bahamas
5439,863,63,2014-10-25,2014-11-08,2014-11-04,2,43.32,Oyoba,4319 Prairieview Crossing,Juexi,,,China
5440,156,76,2014-07-20,2014-08-03,2014-07-30,1,41.78,BlogXS,8 Holmberg Circle,La Palma,Hidalgo,42082,Mexico
5441,385,59,2014-08-03,2014-08-17,2014-08-13,2,19.01,Ntags,77 Barby Parkway,Dihtyari,,,Ukraine
5442,482,6,2014-03-06,2014-03-20,2014-03-16,2,34.08,Realbridge,692 Blaine Road,Longguang,,,China
5443,58,53,2014-07-14,2014-07-28,2014-07-24,2,46.1,Skalith,0357 Dryden Point,Zhendong,,,China
5444,284,2,2014-03-24,2014-04-07,2014-04-03,3,77.7,Yozio,2139 Vermont Parkway,Baolong,,,China
5445,102,37,2014-06-21,2014-07-05,2014-07-01,2,34.26,Browsecat,31 Johnson Lane,Saint Paul,Minnesota,55123,United States
5446,262,94,2014-06-11,2014-06-25,2014-06-21,2,48.84,Skinix,83 Myrtle Road,Qiaobian,,,China
5447,220,89,2013-12-16,2013-12-30,2013-12-26,1,87.8,Digitube,4 American Park,Berlin,Berlin,12437,Germany
5448,823,4,2014-07-15,2014-07-29,2014-07-25,2,4.72,Twitterlist,4647 Straubel Hill,Chimanimani,,,Zimbabwe
5449,455,75,2014-04-16,2014-04-30,2014-04-26,2,16.3,Oyoyo,92 Farwell Terrace,Burgersdorp,,,South Africa
5450,830,93,2014-11-02,2014-11-16,2014-11-12,3,57.5,Oyoyo,047 Scott Crossing,Caazapá,,,Paraguay
5451,392,32,2014-05-03,2014-05-17,2014-05-13,3,90.89,Skinix,33 Hanover Parkway,Petro-Slavyanka,,,Russia
5452,357,21,2014-08-01,2014-08-15,2014-08-11,3,4.9,Katz,4745 Namekagon Pass,Gurupi,,,Brazil
5453,604,25,2014-06-19,2014-07-03,2014-06-29,2,19.51,Twitterbeat,59 Rieder Crossing,Picton,,,Canada
5454,422,65,2014-01-17,2014-01-31,2014-01-27,2,18.16,Geba,1821 Mitchell Place,Berekum,,,Ghana
5455,152,21,2014-09-11,2014-09-25,2014-09-21,2,53.05,Mita,6 Straubel Drive,Paipu,,,China
5456,56,44,2014-05-21,2014-06-04,2014-05-31,1,84.33,Ntags,3 School Drive,Haoraoshan,,,China
5457,734,95,2014-08-03,2014-08-17,2014-08-13,1,49.9,Tekfly,2549 Golden Leaf Place,Magtaking,,,Philippines
5458,238,73,2014-05-02,2014-05-16,2014-05-12,2,63.43,Tambee,1488 Magdeline Lane,Njivice,,,Croatia
5459,225,86,2014-07-24,2014-08-07,2014-08-03,2,31.34,Yodoo,4 Twin Pines Circle,Farnham,,,Canada
5460,163,35,2014-08-19,2014-09-02,2014-08-29,3,52.63,Jabbercube,0214 Cordelia Lane,Raychikhinsk,,,Russia
5461,835,3,2014-11-05,2014-11-19,2014-11-15,1,32.17,Gabvine,04 Mcbride Terrace,Vojkovice,,,Czech Republic
5462,227,74,2013-12-13,2013-12-27,2013-12-23,1,30.21,Realbuzz,11 Green Crossing,Pivijay,,,Colombia
5463,552,66,2013-12-29,2014-01-12,2014-01-08,2,45.86,Avamm,9 Warbler Hill,Gryaznovskoye,,,Russia
5464,385,77,2014-07-03,2014-07-17,2014-07-13,2,21.63,Avaveo,438 Vahlen Way,Volkhovskiy,,,Russia
5465,329,32,2014-07-06,2014-07-20,2014-07-16,1,68.36,Quinu,87 Monument Place,Xintang,,,China
5466,225,100,2014-08-23,2014-09-06,2014-09-02,3,42.22,Quire,4595 Vermont Park,Baiyan,,,China
5467,254,24,2014-06-11,2014-06-25,2014-06-21,1,62.19,Quatz,787 Kinsman Way,Heshan,,,China
5468,111,84,2014-04-21,2014-05-05,2014-05-01,2,75.95,Skyba,3630 Bluestem Alley,Hoeryŏng,,,North Korea
5469,496,1,2014-08-07,2014-08-21,2014-08-17,3,80.38,Kwideo,52294 Summit Road,Licheń Stary,,,Poland
5470,837,27,2014-05-21,2014-06-04,2014-05-31,2,91.49,Voolia,7 Schurz Hill,Yara,,,Cuba
5471,229,5,2014-03-26,2014-04-09,2014-04-05,1,85.91,Photobean,6 Alpine Alley,Wyszki,,,Poland
5472,79,73,2014-10-14,2014-10-28,2014-10-24,3,50.56,Photobean,3 Hallows Street,Balgatay,,,Mongolia
5473,1,13,2014-08-19,2014-09-02,2014-08-29,3,79.48,Twinder,12760 Elka Alley,Yanggu,,,South Korea
5474,881,75,2014-01-18,2014-02-01,2014-01-28,1,22.31,Roodel,67564 Becker Junction,Ma‘dān,,,Syria
5475,579,4,2014-05-29,2014-06-12,2014-06-08,2,51.17,Divanoodle,24084 Paget Court,Phitsanulok,,,Thailand
5476,909,50,2014-09-20,2014-10-04,2014-09-30,3,8.05,Cogidoo,79726 Sage Way,Lambangan Kulon,,,Indonesia
5477,456,24,2014-09-09,2014-09-23,2014-09-19,3,2.72,Trudeo,30 Kipling Way,Bonao,,,Dominican Republic
5478,818,30,2014-11-01,2014-11-15,2014-11-11,1,10.26,Oyoba,883 Union Court,Oslo,Oslo,0506,Norway
5479,711,21,2014-01-17,2014-01-31,2014-01-27,1,57.77,Realpoint,2912 Vernon Trail,Korisós,,,Greece
5480,770,3,2014-06-07,2014-06-21,2014-06-17,3,12.15,Zoomlounge,2 Sutteridge Hill,Krasnapollye,,,Belarus
5481,456,94,2013-12-27,2014-01-10,2014-01-06,1,9.24,Twitterwire,82911 Pearson Court,České Meziříčí,,,Czech Republic
5482,353,52,2014-06-21,2014-07-05,2014-07-01,2,72.2,Meedoo,4 Welch Crossing,Mocoa,,,Colombia
5483,637,54,2014-03-14,2014-03-28,2014-03-24,1,36.28,Quire,5351 Bluestem Drive,Bang Ban,,,Thailand
